2023-8-26 17:08:40-log: Cannot access game frame or container.
2023-8-26 17:08:40-debug: asset-db:require-engine-code (2282ms)
2023-8-26 17:08:41-log: Cocos Creator v3.8.0
2023-8-26 17:08:41-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:16.02MB, end 88.17MB, increase: 72.15MB
2023-8-26 17:08:42-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:92.10MB, end 95.70MB, increase: 3.60MB
2023-8-26 17:08:42-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.98MB, end 92.05MB, increase: 3.07MB
2023-8-26 17:08:42-debug: [Assets Memory track]: asset-db-plugin-enable: project start:92.28MB, end 95.71MB, increase: 3.43MB
2023-8-26 17:08:42-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:88.18MB, end 95.72MB, increase: 7.53MB
2023-8-26 17:08:42-debug: asset-db:worker-init: initPlugin (422ms)
2023-8-26 17:08:42-debug: [Assets Memory track]: asset-db:worker-init start:16.02MB, end 95.77MB, increase: 79.75MB
2023-8-26 17:08:42-debug: Run asset db hook programming:beforePreStart ...
2023-8-26 17:08:42-debug: Run asset db hook programming:beforePreStart success!
2023-8-26 17:08:42-debug: Run asset db hook engine-extends:beforePreStart ...
2023-8-26 17:08:42-debug: Run asset db hook engine-extends:beforePreStart success!
2023-8-26 17:08:44-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/f3/f353f2b454cd9063cc416b8d758a755a35ff32fb.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/d7/d7b58f2f8d2d388d010d3cfc401a47b42b7bffb7.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register cObject
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/2a/2a8374fd395ac1bcf3718901c49d875cb0bfe9cc.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/cb/cb328b8582100c4344e5a40e5dfe22557f388517.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\0d\0d562285099ee8fb80a0fb6345ab07cafd087a48.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\0d\0d562285099ee8fb80a0fb6345ab07cafd087a48.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register Bullet
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/0d/0d562285099ee8fb80a0fb6345ab07cafd087a48.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\6b\6bed644a7c24cf6d5b3c070c99b73ec2a79f3c63.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\6b\6bed644a7c24cf6d5b3c070c99b73ec2a79f3c63.js is not in module cache!
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\54\540ac173dc2fcf374287b39138bc9803fa5ce9f3.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\54\540ac173dc2fcf374287b39138bc9803fa5ce9f3.js is not in module cache!
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\cf\cfaf206de60c4fe089c2eb1aa80f948c4c75d5aa.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\cf\cfaf206de60c4fe089c2eb1aa80f948c4c75d5aa.js is not in module cache!
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\00\00a01ae0537f39b51f60fd7bd779d8059848d2a5.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\00\00a01ae0537f39b51f60fd7bd779d8059848d2a5.js is not in module cache!
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\fb\fb53f1f2bf8dc79a206d030c650a965761aca4d1.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\fb\fb53f1f2bf8dc79a206d030c650a965761aca4d1.js is not in module cache!
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\b2\b239dbef9375c6075f50add646f2049e5deff124.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\b2\b239dbef9375c6075f50add646f2049e5deff124.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/b2/b239dbef9375c6075f50add646f2049e5deff124.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register Skill
2023-8-26 17:10:12-debug: [[Executor]] Register Gun
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/cf/cfaf206de60c4fe089c2eb1aa80f948c4c75d5aa.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/00/00a01ae0537f39b51f60fd7bd779d8059848d2a5.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register Player
2023-8-26 17:10:12-debug: [[Executor]] Register Ghost
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/54/540ac173dc2fcf374287b39138bc9803fa5ce9f3.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register SnailTail
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/fb/fb53f1f2bf8dc79a206d030c650a965761aca4d1.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register BulletHell
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/6b/6bed644a7c24cf6d5b3c070c99b73ec2a79f3c63.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\04\041e0bc506bc167dcd1e8c0092ca3e463f33f5e6.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\04\041e0bc506bc167dcd1e8c0092ca3e463f33f5e6.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/04/041e0bc506bc167dcd1e8c0092ca3e463f33f5e6.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register detector
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\ae\ae292f738781d24cf9e4a42f8f94a1e547bfec05.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\ae\ae292f738781d24cf9e4a42f8f94a1e547bfec05.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register Enemy
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/ae/ae292f738781d24cf9e4a42f8f94a1e547bfec05.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\8f\8f65d8bf79d9aab105a125dac128765cfd28fb41.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\8f\8f65d8bf79d9aab105a125dac128765cfd28fb41.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register Camera3D
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/8f/8f65d8bf79d9aab105a125dac128765cfd28fb41.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\a8\a80b1650065689313f4eb84bd21c37100ab64fa8.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\a8\a80b1650065689313f4eb84bd21c37100ab64fa8.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/a8/a80b1650065689313f4eb84bd21c37100ab64fa8.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\39\39ecef509d949dc87f850804c8813438c7307684.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\39\39ecef509d949dc87f850804c8813438c7307684.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register demo2d
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/39/39ecef509d949dc87f850804c8813438c7307684.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\3e\3e40c18e7013b05c2da690e4d2bf9feb3bb7ee67.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\3e\3e40c18e7013b05c2da690e4d2bf9feb3bb7ee67.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register demo3d
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/3e/3e40c18e7013b05c2da690e4d2bf9feb3bb7ee67.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\99\99cb28d3c1cca23e54d111df303b41f264863745.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\99\99cb28d3c1cca23e54d111df303b41f264863745.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/99/99cb28d3c1cca23e54d111df303b41f264863745.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Register main
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\44\44a9f709c170e931d94864552406e09b2733cc58.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\44\44a9f709c170e931d94864552406e09b2733cc58.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register Sprite2d
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/44/44a9f709c170e931d94864552406e09b2733cc58.js" loaded.
2023-8-26 17:10:12-debug: C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\d5\d5b8025470f5ba5195babd2ebf4b8423ece4eee1.js resolved to C:\Users\Administrator\Desktop\rouge\temp\programming\packer-driver\targets\editor\chunks\d5\d5b8025470f5ba5195babd2ebf4b8423ece4eee1.js is not in module cache!
2023-8-26 17:10:12-debug: [[Executor]] Register Sprite3d
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/d5/d5b8025470f5ba5195babd2ebf4b8423ece4eee1.js" loaded.
2023-8-26 17:10:12-debug: [[Executor]] Module "pack:///chunks/86/86c3e69ab73fb474eb95ccfbe3beb8dccab88e35.js" loaded.
2023-8-26 17:10:12-debug: 查询 Asset Bundle start0%
2023-8-26 17:10:12-debug: // ---- build task 查询 Asset Bundle ----
2023-8-26 17:10:12-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-26 17:10:12-debug: // ---- build task 查询 Asset Bundle ---- (59ms)
2023-8-26 17:10:12-debug: run build task 查询 Asset Bundle success in 59 ms √5%
2023-8-26 17:10:12-debug: [Build Memory track]: 查询 Asset Bundle start:235.11MB, end 235.92MB, increase: 829.86KB
2023-8-26 17:10:12-debug: 查询 Asset Bundle start5%
2023-8-26 17:10:12-debug: // ---- build task 查询 Asset Bundle ----
2023-8-26 17:10:12-debug: // ---- build task 查询 Asset Bundle ---- (2ms)
2023-8-26 17:10:12-debug: run build task 查询 Asset Bundle success in 2 ms √10%
2023-8-26 17:10:12-debug: 整理部分构建选项内数据到 settings.json start10%
2023-8-26 17:10:12-debug: [Build Memory track]: 查询 Asset Bundle start:235.93MB, end 235.95MB, increase: 15.97KB
2023-8-26 17:10:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-26 17:10:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-8-26 17:10:12-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-8-26 17:10:12-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:235.96MB, end 235.98MB, increase: 19.89KB
2023-8-26 17:10:12-debug: 填充脚本数据到 settings.json start12%
2023-8-26 17:10:12-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-8-26 17:10:12-debug: // ---- build task 填充脚本数据到 settings.json ---- (2ms)
2023-8-26 17:10:12-debug: run build task 填充脚本数据到 settings.json success in 2 ms √13%
2023-8-26 17:10:12-debug: 整理部分构建选项内数据到 settings.json start13%
2023-8-26 17:10:12-debug: [Build Memory track]: 填充脚本数据到 settings.json start:236.00MB, end 236.01MB, increase: 16.66KB
2023-8-26 17:10:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-26 17:10:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (6ms)
2023-8-26 17:10:12-debug: run build task 整理部分构建选项内数据到 settings.json success in 6 ms √15%
2023-8-26 17:10:12-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:236.03MB, end 236.10MB, increase: 68.26KB
2023-8-26 17:12:24-debug: refresh db internal success
2023-8-26 17:12:24-debug: refresh db assets success
2023-8-26 17:12:24-debug: Run asset db hook engine-extends:afterRefresh ...
2023-8-26 17:12:24-debug: Run asset db hook engine-extends:afterRefresh success!
2023-8-26 17:12:24-debug: asset-db:refresh-all-database (225ms)
2023-8-26 17:12:24-debug: asset-db:worker-effect-data-processing (1ms)
2023-8-26 17:12:24-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2023-8-26 17:15:49-debug: refresh db internal success
2023-8-26 17:15:49-debug: refresh db assets success
2023-8-26 17:15:50-debug: Run asset db hook engine-extends:afterRefresh ...
2023-8-26 17:15:50-debug: Run asset db hook engine-extends:afterRefresh success!
2023-8-26 17:15:50-debug: asset-db:refresh-all-database (230ms)
2023-8-26 17:15:50-debug: asset-db:worker-effect-data-processing (2ms)
2023-8-26 17:15:50-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2023-8-26 17:17:57-debug: Query all assets info in project
2023-8-26 17:17:57-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-26 17:17:57-debug:   Number of all scenes: 1
2023-8-26 17:17:57-debug:   Number of all scripts: 23
2023-8-26 17:17:57-debug:   Number of other assets: 375
2023-8-26 17:17:57-debug: reload all scripts.
2023-8-26 17:17:57-debug: Incremental keys: 
2023-8-26 17:17:57-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-8-26 17:17:57-debug: Unregister DebugViewRuntimeControl
2023-8-26 17:17:57-debug: Unregister cObject
2023-8-26 17:17:57-debug: Unregister Joystick
2023-8-26 17:17:57-debug: Unregister Bullet
2023-8-26 17:17:57-debug: Unregister Gun
2023-8-26 17:17:57-debug: Unregister Skill
2023-8-26 17:17:57-debug: Unregister Player
2023-8-26 17:17:57-debug: Unregister Ghost
2023-8-26 17:17:57-debug: Unregister SnailTail
2023-8-26 17:17:57-debug: Unregister BulletHell
2023-8-26 17:17:57-debug: Unregister detector
2023-8-26 17:17:57-debug: Unregister Camera3D
2023-8-26 17:17:57-debug: Unregister demo2d
2023-8-26 17:17:57-debug: Unregister demo3d
2023-8-26 17:17:57-debug: Unregister Enemy
2023-8-26 17:17:57-debug: Unregister main
2023-8-26 17:17:57-debug: Unregister Sprite2d
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/86/86c3e69ab73fb474eb95ccfbe3beb8dccab88e35.js'
2023-8-26 17:17:57-debug: Unregister Sprite3d
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/fa/fa526c5dd003014f55c6b6efc1d9dd35b21c4a32.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/cb/cb328b8582100c4344e5a40e5dfe22557f388517.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/d9/d985b5179129ab8a96f5f7c58e5b97a58df79104.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/be/be027f973d8ff1c6fe3dcfebbc993118a793ec1b.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/d7/d7b58f2f8d2d388d010d3cfc401a47b42b7bffb7.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/2a/2a8374fd395ac1bcf3718901c49d875cb0bfe9cc.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/f3/f353f2b454cd9063cc416b8d758a755a35ff32fb.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/0d/0d562285099ee8fb80a0fb6345ab07cafd087a48.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/54/540ac173dc2fcf374287b39138bc9803fa5ce9f3.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/6b/6bed644a7c24cf6d5b3c070c99b73ec2a79f3c63.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/fb/fb53f1f2bf8dc79a206d030c650a965761aca4d1.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/00/00a01ae0537f39b51f60fd7bd779d8059848d2a5.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/cf/cfaf206de60c4fe089c2eb1aa80f948c4c75d5aa.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/04/041e0bc506bc167dcd1e8c0092ca3e463f33f5e6.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/b2/b239dbef9375c6075f50add646f2049e5deff124.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/ae/ae292f738781d24cf9e4a42f8f94a1e547bfec05.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/8f/8f65d8bf79d9aab105a125dac128765cfd28fb41.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/a8/a80b1650065689313f4eb84bd21c37100ab64fa8.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/39/39ecef509d949dc87f850804c8813438c7307684.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/3e/3e40c18e7013b05c2da690e4d2bf9feb3bb7ee67.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/44/44a9f709c170e931d94864552406e09b2733cc58.js'
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/99/99cb28d3c1cca23e54d111df303b41f264863745.js'
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/86/86c3e69ab73fb474eb95ccfbe3beb8dccab88e35.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-8-26 17:17:57-debug: Invalidating 'pack:///chunks/d5/d5b8025470f5ba5195babd2ebf4b8423ece4eee1.js'
2023-8-26 17:17:57-debug: [[Executor]] Register DebugViewRuntimeControl
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Joystick
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/fa/fa526c5dd003014f55c6b6efc1d9dd35b21c4a32.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/d9/d985b5179129ab8a96f5f7c58e5b97a58df79104.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/be/be027f973d8ff1c6fe3dcfebbc993118a793ec1b.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/d7/d7b58f2f8d2d388d010d3cfc401a47b42b7bffb7.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register cObject
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/f3/f353f2b454cd9063cc416b8d758a755a35ff32fb.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/2a/2a8374fd395ac1bcf3718901c49d875cb0bfe9cc.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/cb/cb328b8582100c4344e5a40e5dfe22557f388517.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Bullet
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/b2/b239dbef9375c6075f50add646f2049e5deff124.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/0d/0d562285099ee8fb80a0fb6345ab07cafd087a48.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Gun
2023-8-26 17:17:57-debug: [[Executor]] Register Skill
2023-8-26 17:17:57-debug: [[Executor]] Register Player
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/cf/cfaf206de60c4fe089c2eb1aa80f948c4c75d5aa.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Ghost
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/00/00a01ae0537f39b51f60fd7bd779d8059848d2a5.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/54/540ac173dc2fcf374287b39138bc9803fa5ce9f3.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register SnailTail
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/fb/fb53f1f2bf8dc79a206d030c650a965761aca4d1.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register BulletHell
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/6b/6bed644a7c24cf6d5b3c070c99b73ec2a79f3c63.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register detector
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/04/041e0bc506bc167dcd1e8c0092ca3e463f33f5e6.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Enemy
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/ae/ae292f738781d24cf9e4a42f8f94a1e547bfec05.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Camera3D
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/8f/8f65d8bf79d9aab105a125dac128765cfd28fb41.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/a8/a80b1650065689313f4eb84bd21c37100ab64fa8.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register demo2d
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/39/39ecef509d949dc87f850804c8813438c7307684.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register demo3d
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/3e/3e40c18e7013b05c2da690e4d2bf9feb3bb7ee67.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register main
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/99/99cb28d3c1cca23e54d111df303b41f264863745.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Sprite2d
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/44/44a9f709c170e931d94864552406e09b2733cc58.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/d5/d5b8025470f5ba5195babd2ebf4b8423ece4eee1.js" loaded.
2023-8-26 17:17:57-debug: [[Executor]] Register Sprite3d
2023-8-26 17:17:57-debug: [[Executor]] Module "pack:///chunks/86/86c3e69ab73fb474eb95ccfbe3beb8dccab88e35.js" loaded.
2023-8-26 17:17:57-debug: 查询 Asset Bundle start0%
2023-8-26 17:17:57-debug: // ---- build task 查询 Asset Bundle ----
2023-8-26 17:17:57-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-26 17:17:57-debug: // ---- build task 查询 Asset Bundle ---- (52ms)
2023-8-26 17:17:57-debug: run build task 查询 Asset Bundle success in 52 ms √5%
2023-8-26 17:17:57-debug: [Build Memory track]: 查询 Asset Bundle start:239.57MB, end 239.64MB, increase: 72.59KB
2023-8-26 17:17:57-debug: // ---- build task 查询 Asset Bundle ----
2023-8-26 17:17:57-debug: 查询 Asset Bundle start5%
2023-8-26 17:17:57-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-8-26 17:17:57-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-8-26 17:17:57-debug: [Build Memory track]: 查询 Asset Bundle start:239.65MB, end 239.67MB, increase: 15.62KB
2023-8-26 17:17:57-debug: 整理部分构建选项内数据到 settings.json start10%
2023-8-26 17:17:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-26 17:17:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-8-26 17:17:57-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-8-26 17:17:57-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:239.69MB, end 239.71MB, increase: 19.82KB
2023-8-26 17:17:57-debug: 填充脚本数据到 settings.json start12%
2023-8-26 17:17:57-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-8-26 17:17:57-debug: // ---- build task 填充脚本数据到 settings.json ---- (2ms)
2023-8-26 17:17:57-debug: run build task 填充脚本数据到 settings.json success in 2 ms √13%
2023-8-26 17:17:57-debug: [Build Memory track]: 填充脚本数据到 settings.json start:239.72MB, end 239.74MB, increase: 16.66KB
